#F norm: /SNS/REF_L/IPTS-1823/28/20933/NeXus/REF_L_20933.nxs
#F data: /SNS/REF_L/IPTS-1823/28/20945/NeXus/REF_L_20945.nxs
#E 1245330805.98
#D 2009-06-18T09:13:25.984099-04:00
#C norm Run Number: 20933
#C data Run Number: 20945
#C data Title: BSL184_contrastMatched_06_No5Rep0
#C norm Title: direct beam thru Si (lamC=3.75 A)
#C norm Notes: NONE
#C data Notes: NONE
#C data dt/t: 0.0163275774314
#C norm dt/t: 0.0163275774314
#C Polar Angle Offset: (0.029000000000000001, 0.001, 'degrees')
#C data Sample: Name; PMAA brushes on silicon substrates | Nature; Thin Film
#C norm Proton Charge: (67837009920.0, 'picoCoulomb')
#C data Proton Charge: (116762198016.0, 'picoCoulomb')
#C data Slit1 Size: (0.0058499999046325683, 'metre')
#C norm Slit1 Size: (0.00015000000596046448, 'metre')
#C data Slit2 Size: (0.0019500000476837158, 'metre')
#C norm Slit2 Size: (0.00015000000596046448, 'metre')
#C data Slit1-Slit2 Distance: (0.88500005006790161, 'metre')
#C norm Slit1-Slit2 Distance: (0.88500005006790161, 'metre')
#C norm dtheta: (0.00016949152256992046, 'radians')
#C data dtheta: (0.0066101690098025728, 'radians')
#C data theta: (0.022682333365082741, 'radians')
#C norm theta: (-6.41408496449003e-06, 'radians')
#C norm dtheta_over_theta: -26.4248951344
#C data dtheta_over_theta: 0.291423677776
#C HLR Version - 1.5.8
#C DOM Version - 1.5.2
#C SCL Version - 1.3.5

#S 1 Spectrum ID ('bank1', (127, 144))
#N 3
#L scalar wavevector transfer(1/Angstroms)  Intensity(Counts/A-1)  Sigma(Counts/A-1)
0.0176613910053   0.0   0.0
0.0180146188254   0.0   0.0
0.0183749112019   0.0   0.0
0.018742409426   0.0   0.0
0.0191172576145   0.0   0.0
0.0194996027668   0.0   0.0
0.0198895948221   0.0   0.0
0.0202873867185   0.0   0.0
0.0206931344529   0.0   0.0
0.021106997142   0.0   0.0
0.0215291370848   0.0   0.0
0.0219597198265   0.0   0.0
0.022398914223   0.0   0.0
0.0228468925075   0.0   0.0
0.0233038303576   0.0   0.0
0.0237699069648   0.0   0.0
0.0242453051041   0.0   0.0
0.0247302112062   0.0   0.0
0.0252248154303   0.0   0.0
0.0257293117389   0.0   0.0
0.0262438979737   0.0   0.0
0.0267687759332   0.0   0.0
0.0273041514518   0.0   0.0
0.0278502344809   0.0   0.0
0.0284072391705   0.0   0.0
0.0289753839539   0.0   0.0
0.029554891633   0.0   0.0
0.0301459894656   0.0   0.0
0.0307489092549   0.0   0.0
0.03136388744   0.0   0.0
0.0319911651888   0.0   0.0
0.0326309884926   0.0   0.0
0.0332836082625   0.0   0.0
0.0339492804277   0.0   0.0
0.0346282660363   0.0   0.0
0.035320831357   0.0   0.0
0.0360272479841   0.0   0.0
0.0367477929438   0.0   0.0
0.0374827488027   0.0   0.0
0.0382324037787   0.0   0.0
0.0389970518543   0.0   0.0
0.0397769928914   0.0   0.0
0.0405725327492   0.0   0.0
0.0413839834042   0.0   0.0
0.0422116630723   0.0   0.0
0.0430558963337   0.0   0.0
0.0439170142604   0.0   0.0
0.0447953545456   0.00168856278991   0.00286350280845
0.0456912616365   0.0054132182834   0.00263788301326
0.0466050868693   0.00389444626169   0.00370992432987
0.0475371886067   0.0165860025219   0.00481282393791
0.0484879323788   0.0247961156457   0.00538794751101
0.0494576910264   0.0249833330544   0.0053483456645
0.0504468448469   0.024895301595   0.00523086088735
0.0514557817438   0.0253035077134   0.00511293525691
0.0524848973787   0.0259315756799   0.00448097886667
0.0535345953263   0.0147160502626   0.00385265349183
0.0546052872328   0.0132317515904   0.00362082336314
0.0556973929775   0.0129286609135   0.00389908038266
0.056811340837   0.013982159166   0.00356105454382
0.0579475676538   0.0183147463495   0.0038266913578
0.0591065190068   0.0113370108728   0.00372523388016
0.060288649387   0.0129861013606   0.00347856064794
0.0614944223747   0.0127479454547   0.00317533692971
0.0627243108222   0.00967811018322   0.00290147966055
0.0639787970386   0.0099716908144   0.00299965559956
0.0652583729794   0.0111549535604   0.0030741683611
0.066563540439   0.0139130507161   0.00310331939139
0.0678948112478   0.0114501176437   0.00317882651739
0.0692527074727   0.0125730461094   0.00321151277253
0.0706377616222   0.00766630542622   0.0024932684148
0.0720505168546   0.00778695452285   0.00221707960664
0.0734915271917   0.00602596536661   0.00247142201901
0.0749613577356   0.00679507861555   0.00261804601551
0.0764605848903   0.00772334077532   0.00253094890498
0.0779897965881   0.0075934404443   0.00248788029967
0.0795495925198   0.00723830487036   0.00245026124901
0.0811405843702   0.00626877364555   0.00222530621544
0.0827633960576   0.00911120472519   0.00246163988825
0.0844186639788   0.00517673363347   0.00200489683525
0.0861070372584   0.00601622990827   0.00204259671406
0.0878291780035   0.00624790257812   0.00228184229987
0.0895857615636   0.0043715591192   0.00188889872593
0.0913774767949   0.00254907403975   0.00193071654563
0.0932050263308   0.00477162444447   0.00166325261551
0.0950691268574   0.00253690107374   0.00142558389197
0.0969705093945   0.0014417738832   0.00157250086291
0.0989099195824   0.00173131266726   0.00121676813268
0.100888117974   0.00183714389974   0.00143814917113
0.102905880334   0.0048856924876   0.00197297835902
0.10496399794   0.00435433969331   0.00207669436863
0.107063277899   0.00333698973922   0.00154157267564
0.109204543457   0.00367794392167   0.00153066344466
0.111388634326   0.00629351326334   0.00251774211782
0.113616407013   0.00699574964973   0.00245575316794
0.115888735153   0.00431130635205   0.00209475275528
0.118206509856   0.00312412969139   0.00380814531622
0.120570640053   0.0112823572521   0.00383183149737
0.122982052854   0.00911234325971   0.00429082959557
0.125441693911   0.012845821858   0.00601116988231
0.127950527789   0.00590891420621   0.00761694358043
0.130509538345   0.0   0.0
0.133119729112   0.0   0.0
0.135782123694   0.0   0.0
0.138497766168   0.0   0.0
0.141267721492   0.0   0.0
0.144093075922   0.0   0.0
0.14697493744   0.0   0.0
0.149914436189   0.0   0.0
0.15   
